88, 2.67
89, 2.67
90, 2.60
91, 2.40
92, 2.23
93, 2.12
94, 1.96
95, 1.77
96, 1.64
97, 1.58
98, 1.45
99, 1.28
100, 1.11
101, 0.87
102, 0.71
103, 0.55
104, 0.35
105, 0.15
106, 0.08
107, -0.13
108, -0.30
109, -0.45
110, -0.61
111, -0.80
112, -1.01
113, -1.20
114, -1.36
115, -1.52
116, -1.80
117, -1.93
118, -2.13
