88, 2.83
89, 2.83
90, 2.76
91, 2.47
92, 2.31
93, 2.18
94, 2.04
95, 1.90
96, 1.80
97, 1.67
98, 1.53
99, 1.41
100, 1.09
101, 0.98
102, 0.78
103, 0.59
104, 0.39
105, 0.25
106, 0.12
107, -0.08
108, -0.27
109, -0.44
110, -0.55
111, -0.73
112, -0.91
113, -1.12
114, -1.25
115, -1.40
116, -1.75
117, -1.90
118, -2.04
