88, 2.69
89, 2.69
90, 2.60
91, 2.39
92, 2.27
93, 2.15
94, 1.99
95, 1.83
96, 1.77
97, 1.69
98, 1.56
99, 1.44
100, 1.23
101, 1.08
102, 0.82
103, 0.62
104, 0.48
105, 0.32
106, 0.21
107, -0.07
108, -0.27
109, -0.43
110, -0.65
111, -0.84
112, -1.02
113, -1.22
114, -1.36
115, -1.52
116, -1.76
117, -1.89
118, -2.07
