88, 2.67
89, 2.67
90, 2.59
91, 2.40
92, 2.27
93, 2.20
94, 1.92
95, 1.80
96, 1.71
97, 1.59
98, 1.48
99, 1.39
100, 1.11
101, 1.01
102, 0.80
103, 0.59
104, 0.38
105, 0.29
106, 0.09
107, -0.10
108, -0.30
109, -0.50
110, -0.64
111, -0.83
112, -1.01
113, -1.22
114, -1.39
115, -1.56
116, -1.74
117, -1.89
118, -2.08
