0.65,-0.016666,0.04952
0.66,-0.016158,0.052229
0.67,-0.015614,0.057049
0.68,-0.015012,0.063227
0.69,-0.014348,0.069662
0.7,-0.013624,0.074789
0.71,-0.012861,0.077502
0.72,-0.012078,0.078804
0.73,-0.011292,0.077893
0.74,-0.010533,0.073191
0.75,-0.009836,0.066108
0.76,-0.0092104,0.059186
0.77,-0.0086546,0.051613
0.78,-0.008175,0.044898
0.79,-0.0077494,0.04041
0.8,-0.0073621,0.037304
0.81,-0.0069984,0.035662
0.82,-0.0066437,0.035567
0.83,-0.0062798,0.037641
0.84,-0.0058887,0.040426
0.85,-0.0054739,0.042423
0.86,-0.0050397,0.04456
0.87,-0.0045896,0.044722
0.88,-0.0041554,0.04181
0.89,-0.003755,0.038362
0.9,-0.0033835,0.036281
0.91,-0.0030247,0.03563
0.92,-0.0026691,0.035529
0.93,-0.0023143,0.03537
0.94,-0.0019611,0.035381
0.95,-0.0016053,0.035815
0.96,-0.0012451,0.036151
0.97,-0.00088308,0.036252
0.98,-0.00052467,0.035027
0.99,-0.00018503,0.033005
1,0.00013439,0.030696
1.01,0.00042773,0.027609
1.02,0.00068731,0.02467
1.03,0.00092481,0.022865
1.04,0.0011477,0.021959
1.05,0.0013674,0.022094
1.06,0.0015933,0.023348
1.07,0.0018319,0.023927
1.08,0.0020677,0.023213
1.09,0.0022962,0.022516
1.1,0.0025182,0.021867
1.11,0.0027338,0.021275
1.12,0.0029458,0.021316
1.13,0.003161,0.021647
1.14,0.0033752,0.020911
1.15,0.0035725,0.018192
1.16,0.0037375,0.014957
1.17,0.0038801,0.014191
1.18,0.004024,0.014326
1.19,0.0041652,0.014002
1.2,0.0043025,0.013258
1.21,0.0044278,0.011734
1.22,0.0045387,0.010624
1.23,0.0046448,0.010875
1.24,0.004756,0.011124
1.25,0.0048677,0.011443
1.26,0.004988,0.012726
1.27,0.0051203,0.013464
1.28,0.0052539,0.013176
1.29,0.0053862,0.01356
1.3,0.0055269,0.014517
1.31,0.0056748,0.014974
1.32,0.0058247,0.014919
1.33,0.0059708,0.014144
1.34,0.0061086,0.01365
1.35,0.0062455,0.013703
1.36,0.0063841,0.014163
1.37,0.0065267,0.014049
1.38,0.0066591,0.012137
1.39,0.0067678,0.0096969
1.4,0.006854,0.0075353
1.41,0.0069185,0.0053721
1.42,0.0069622,0.0034405
1.43,0.0069889,0.0019734
1.44,0.0070048,0.0014428
1.45,0.0070203,0.0017076
1.46,0.0070431,0.0031742
1.47,0.0070854,0.0051458
1.48,0.0071419,0.0058891
1.49,0.0072013,0.0060479
1.5,0.0072632,0.0063324
1.51,0.0071626,-0.026826
1.52,0.0067336,-0.058051
1.53,0.0060243,-0.082509
1.54,0.0051105,-0.098851
1.55,0.0040782,-0.10595
1.56,0.0030191,-0.10471
1.57,0.0020015,-0.098159
1.58,0.0010672,-0.088208
1.59,0.00024386,-0.076263
1.6,-0.00045366,-0.063004
1.61,-0.0010162,-0.049688
1.62,-0.0014517,-0.037651
1.63,-0.0017779,-0.028177
1.64,-0.0020298,-0.023047
1.65,-0.0022529,-0.022152
1.66,-0.0024808,-0.023683
1.67,-0.0027366,-0.028186
1.68,-0.003049,-0.03412
1.69,-0.0034156,-0.039025
1.7,-0.0038252,-0.04264
1.71,-0.0042632,-0.044707
1.72,-0.0047157,-0.045658
1.73,-0.0051675,-0.044014
1.74,-0.005586,-0.039345
1.75,-0.0059496,-0.033207
1.76,-0.0062527,-0.027806
1.77,-0.0065123,-0.024384
1.78,-0.0067458,-0.022575
1.79,-0.0069684,-0.022151
1.8,-0.0071943,-0.023363
1.81,-0.0074375,-0.025186
1.82,-0.0076933,-0.025627
1.83,-0.0079452,-0.024588
